sender_domain,domain_length,special_chars_in_domain,is_secure,hyperlink_count,blank_subject,contains_suspicious_keyword,has_attachment,contains_suspicious_keyword_body,urgent_tone,label
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
ebay.com>,9,2,False,5,False,False,False,False,False,phishing
PayPal.com>,11,2,False,21,False,False,False,False,False,phishing
reply3.ebay.com>,16,3,False,6,False,False,False,False,False,phishing
huntington.com>,15,2,False,6,False,False,False,False,False,phishing
huntington.com>,15,2,False,6,False,False,False,False,False,phishing
eBay.com>,9,2,False,13,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
keybank.com>,12,2,False,1,False,False,False,False,False,phishing
r.specialgiftcards.com>,23,3,False,8,False,True,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
triggroup.com>,14,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
huntington.com>,15,2,False,5,False,False,False,False,False,phishing
PayPal.com,10,1,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
wamu.com>,9,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
ebay.com>,9,2,False,4,False,False,False,False,False,phishing
paypal.com,10,1,False,3,False,False,False,False,False,phishing
suntrust.com>,13,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com,10,1,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
r.cipspecials.com>,18,3,False,6,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
ebay.com>,9,2,False,2,False,True,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
wamu.com,8,1,False,9,False,False,False,False,False,phishing
ezysurf.com>,12,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
key.com>,8,2,False,6,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
wamu.com>,9,2,False,1,False,False,False,False,False,phishing
reply3.ebay.com>,16,3,False,7,False,False,False,False,False,phishing
eBay.com>,9,2,False,28,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
citizensbank.com>,17,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,1,False,True,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
comnet.com>,11,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
reply3.ebay>,12,2,False,28,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
wamu.com>,9,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,True,False,False,False,phishing
wamu.com>,9,2,False,5,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,True,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
erms-01.wamu.com>,17,4,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
r.ciprewards.org>,17,3,False,6,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
eBay.com>,9,2,False,13,False,False,False,False,False,phishing
suntrust.com>,13,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,5,False,False,False,False,False,phishing
paypal.com>,11,2,False,5,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
r.cipspecials.com>,18,3,False,3,False,False,False,False,False,phishing
usbank.com>,11,2,False,2,False,True,False,False,False,phishing
nfb.com>,8,2,False,3,False,False,False,False,False,phishing
huntington.com>,15,2,False,3,False,False,False,False,False,phishing
infoemailer.net>,16,2,False,3,False,False,False,False,False,phishing
reply3.ebay.com>,16,3,False,9,False,False,False,False,False,phishing
ebay.com>,9,2,False,1,False,False,False,False,False,phishing
r.dbestdeals.net>,17,3,False,3,False,False,False,False,False,phishing
r.expsavings.com>,17,3,False,2,False,False,False,False,False,phishing
reply3.ebay.com>,16,3,False,7,False,False,False,False,False,phishing
regions.com>,12,2,False,3,False,False,False,False,False,phishing
mbna.com>,9,2,False,3,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,False,False,False,False,phishing
regions.com>,12,2,False,3,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,False,False,False,False,phishing
paypal.com,10,1,False,5,False,False,False,False,False,phishing
r.cipspecials.com>,18,3,False,2,False,False,False,False,False,phishing
ecompare.com>,13,2,False,0,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,True,False,False,False,phishing
eBay.com>,9,2,False,5,False,True,False,False,False,phishing
eBay.com>,9,2,False,5,False,True,False,False,False,phishing
wamu.com,8,1,False,2,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,True,False,False,False,phishing
key.com>,8,2,False,6,False,False,False,False,False,phishing
ebay.com>,9,2,False,5,False,False,False,False,False,phishing
hotmail.com>,12,2,False,2,False,True,False,False,False,phishing
ebay.com,8,1,False,2,False,True,False,False,False,phishing
eBay.com>,9,2,False,5,False,True,False,False,False,phishing
paypal.com,10,1,False,1,False,False,False,False,False,phishing
eBay.com>,9,2,False,5,False,True,False,False,False,phishing
kijmxvjkm.shankscape.com>,25,3,False,13,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
r.ciprewards.com>,17,3,False,3,False,False,False,False,False,phishing
PayPal.Com>,11,2,False,4,False,False,False,False,False,phishing
r.cipspecials.com>,18,3,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
key.com>,8,2,False,6,False,False,False,False,False,phishing
usav.verifedbyviisa.com>,24,3,False,3,False,False,False,False,False,phishing
ebay.com>,9,2,False,4,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
r.ciprewards.com>,17,3,False,4,False,False,False,False,False,phishing
usav.verifedbyviisa.com>,24,3,False,3,False,False,False,False,False,phishing
r.ircspecials.com>,18,3,False,7,False,False,False,False,False,phishing
usav.verifedbyviisa.com>,24,3,False,3,False,False,False,False,False,phishing
keybank.com>,12,2,False,8,False,False,False,False,False,phishing
keybank.com>,12,2,False,8,False,False,False,False,False,phishing
paypal.com>,11,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
regionsnet.com>,15,2,False,1,False,False,False,False,False,phishing
spam.thegeekempire.net,22,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,1,False,False,False,False,False,phishing
regions.com>,12,2,False,3,False,False,False,False,False,phishing
LaSalleBank.com,15,1,False,2,False,False,False,False,False,phishing
LaSalleBank.com,15,1,False,2,False,False,False,False,False,phishing
regions.com>,12,2,False,11,False,False,False,False,False,phishing
regions.com>,12,2,False,3,False,False,False,False,False,phishing
regions.com>,12,2,False,2,False,False,False,False,False,phishing
unionplanters.com>,18,2,False,2,False,False,False,False,False,phishing
r.cipspecials.com>,18,3,False,3,False,False,False,False,False,phishing
ebay.com>,9,2,False,2,False,True,False,False,False,phishing
paypal.com,10,1,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,2,False,True,False,False,False,phishing
paypal.com>,11,2,False,4,False,False,False,False,False,phishing
reply3.ebay.com>,16,3,False,7,False,False,False,False,False,phishing
ebay.com>,9,2,False,29,False,False,False,False,False,phishing
eBay.com>,9,2,False,5,False,False,False,False,False,phishing
r.mcrspecials.com>,18,3,False,6,False,False,False,False,False,phishing
eBay.com>,9,2,False,5,False,False,False,False,False,phishing
ebay.com>,9,2,False,0,False,False,False,False,False,phishing
bankofthewest.com>,18,2,False,0,False,False,False,False,False,phishing
paypal.com>,11,2,False,4,False,False,False,False,False,phishing
suntrust.com>,13,2,False,6,False,False,False,False,False,phishing
r.great-offers.net>,19,4,False,3,False,False,False,False,False,phishing
egnasec.gr>,11,2,False,1,False,False,False,False,False,phishing
amazon.com>,11,2,False,2,False,False,False,False,False,phishing
amazon.com>,11,2,False,2,False,False,False,False,False,phishing
amazon.com>,11,2,False,2,False,False,False,False,False,phishing
amazon.com>,11,2,False,2,False,False,False,False,False,phishing
amazon.com>,11,2,False,2,False,False,False,False,False,phishing
amazon.com>,11,2,False,2,False,False,False,False,False,phishing
amazon.com>,11,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
suntrust.com>,13,2,False,6,False,False,False,False,False,phishing
para.co.kr>,11,3,False,1,False,False,False,False,False,phishing
para.co.kr>,11,3,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
lasallebank.com>,16,2,False,1,False,False,False,False,False,phishing
regions.com>,12,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,1,False,False,False,False,False,phishing
r.promoidplace.com>,19,3,False,3,False,False,False,False,False,phishing
lasallebank.com>,16,2,False,3,False,False,False,False,False,phishing
ebay.com,8,1,False,7,False,False,False,False,False,phishing
usav.verifedbyviisa.com>,24,3,False,3,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,False,False,False,False,phishing
unionplanters.com>,18,2,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,1,False,False,False,False,False,phishing
members3.zippyclicks.com>,25,3,False,0,False,False,False,False,False,phishing
regions.com>,12,2,False,3,False,False,False,False,False,phishing
yahoo.com>,10,2,False,0,False,False,False,False,False,phishing
r.ysrpromo.com>,15,3,False,6,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,5,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,False,False,False,False,phishing
mx2045.aa05.com>,16,3,False,12,False,False,False,False,False,phishing
excite.com>,11,2,False,0,False,True,False,False,False,phishing
iafkcxfek.shankscape.com>,25,3,False,3,False,False,False,False,False,phishing
ebay.com>,9,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
isp-q.com>,10,3,False,0,False,True,False,False,False,phishing
ebay.com>,9,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,1,False,True,False,False,False,phishing
BankoftheWest.com,17,1,False,2,False,True,False,False,False,phishing
paypal.com,10,1,False,1,False,False,False,False,False,phishing
wamu.com,8,1,False,2,False,True,False,False,False,phishing
BankoftheWest.com,17,1,False,2,False,False,False,False,False,phishing
BankoftheWest.com,17,1,False,2,False,False,False,False,False,phishing
BankoftheWest.com,17,1,False,2,False,False,False,False,False,phishing
members3.zippyclicks.com>,25,3,False,0,False,False,False,False,False,phishing
isp-q.com>,10,3,False,0,False,False,False,False,False,phishing
isp-q.com>,10,3,False,0,False,True,False,False,False,phishing
isp-q.com>,10,3,False,0,False,True,False,False,False,phishing
isp-q.com>,10,3,False,0,False,False,False,False,False,phishing
presling.com>,13,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com,10,1,False,1,False,False,False,False,False,phishing
mx1930.aa04.com>,16,3,False,12,False,False,False,False,False,phishing
ebay.com>,9,2,False,7,False,True,False,False,False,phishing
twofour.co.uk>,14,3,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,5,False,False,False,False,False,phishing
domain.com,10,1,False,0,False,False,False,False,False,phishing
domain.com,10,1,False,0,False,False,False,False,False,phishing
mx18198.ff02.com>,17,3,False,12,False,True,False,False,False,phishing
logics.co.uk>,13,3,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
ewebmailer.com>,15,2,False,6,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
paypal.com,10,1,False,3,False,False,False,False,False,phishing
lasallebank.com>,16,2,False,2,False,False,False,False,False,phishing
peoples-insurance.com>,22,3,False,1,False,False,False,False,False,phishing
eBay.com>,9,2,False,31,False,True,False,False,False,phishing
paypal.com,10,1,False,3,False,False,False,False,False,phishing
paypal.com,10,1,False,2,False,False,False,False,False,phishing
eBay.com>,9,2,False,3,False,False,False,False,False,phishing
paypal.com,10,1,False,3,False,False,False,False,False,phishing
paypal.com,10,1,False,3,False,False,False,False,False,phishing
paypal.com,10,1,False,1,False,False,False,False,False,phishing
paypal.com,10,1,False,3,False,False,False,False,False,phishing
domain.com,10,1,False,0,False,False,False,False,False,phishing
paypal.com>,11,2,False,6,False,False,False,False,False,phishing
ebay.com>,9,2,False,5,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
